Source,Word,Count,Type
Sankei,動向,2,名詞
Sankei,出さ,1,動詞
Sankei,高市早苗,7,名詞
Sankei,遺品,1,名詞
Sankei,インド,2,名詞
Sankei,姿,2,名詞
Sankei,置く,1,動詞
Sankei,日米,1,名詞
Sankei,元気,1,名詞
Sankei,小里泰弘,1,名詞
Sankei,労働党,1,名詞
Sankei,同日,7,名詞
Sankei,主権,2,名詞
Sankei,インパール作戦,2,名詞
Sankei,できる,1,動詞
Sankei,マイナス,1,名詞
Sankei,ジャカルタ,1,名詞
Sankei,平沼赳夫,1,名詞
Sankei,対話,2,名詞
Sankei,得る,1,動詞
Sankei,多く,1,名詞
Sankei,特派員,2,名詞
Sankei,外相,2,名詞
Sankei,異常,1,名詞
Sankei,グループ,1,名詞
Sankei,ぬぐい,2,動詞
Sankei,同署,4,名詞
Sankei,微妙,1,名詞
Sankei,英国,1,名詞
Sankei,和解,1,名詞
Sankei,正義,1,名詞
Sankei,出撃,1,名詞
Sankei,立と,1,動詞
Sankei,つもり,1,名詞
Sankei,大学,1,名詞
Sankei,始まっ,5,動詞
Sankei,日,8,名詞
Sankei,現行犯,2,名詞
Sankei,当初,1,名詞
Sankei,高市,4,名詞
Sankei,生まれで,1,動詞
Sankei,火災,1,名詞
Sankei,赴き,2,動詞
Sankei,務め,1,動詞
Sankei,米政府,2,名詞
Sankei,８１,1,名詞
Sankei,連絡,1,名詞
Sankei,立件,1,名詞
Sankei,父親,1,名詞
Sankei,出火,2,名詞
Sankei,欧州,1,名詞
Sankei,安定,1,名詞
Sankei,王冠,1,名詞
Sankei,尾辻,2,名詞
Sankei,靖国神社,64,名詞
Sankei,１７,11,名詞
Sankei,李克強,1,名詞
Sankei,過ごし,1,動詞
Sankei,名義,1,名詞
Sankei,従業,1,名詞
Sankei,合わせる,2,動詞
Sankei,問わ,1,動詞
Sankei,促す,1,動詞
Sankei,行く,1,動詞
Sankei,繰り返し,1,動詞
Sankei,面会,1,名詞
Sankei,首相,45,名詞
Sankei,ジョン,1,名詞
