Source,Word,Count,Type
Asahi,身柄,1,名詞
Asahi,聞か,1,動詞
Asahi,太平洋,7,名詞
Asahi,記録,1,名詞
Asahi,安定,1,名詞
Asahi,訪米,1,名詞
Asahi,探る,1,動詞
Asahi,是非,1,名詞
Asahi,水産,1,名詞
Asahi,国務,5,名詞
Asahi,見極め,1,動詞
Asahi,不敗,1,名詞
Asahi,動員,1,名詞
Asahi,来,1,動詞
Asahi,昨年,9,名詞
Asahi,得,1,動詞
Asahi,始まっ,4,動詞
Asahi,内閣,16,名詞
Asahi,かけ,1,動詞
Asahi,ため,21,名詞
Asahi,一線,1,名詞
Asahi,同調,1,名詞
Asahi,産業,1,名詞
Asahi,長年,1,名詞
Asahi,科学,3,名詞
Asahi,鎮,1,名詞
Asahi,友香,1,名詞
Asahi,市内,1,名詞
